NAME:,walk_123_4_1,,,,,
36.0800,-7.92,3.26,5.37,-0.08,0.10,0.30
36.1620,-9.18,3.06,3.92,-0.43,-0.53,0.08
36.2440,-7.30,2.39,2.86,-0.35,-0.21,0.14
36.3260,-7.53,2.43,2.67,-0.31,-0.21,0.29
36.4080,-8.63,2.28,1.65,0.16,0.02,0.25
36.4900,-11.10,2.16,2.43,0.65,-0.06,0.26
36.5720,-12.83,4.94,3.10,0.41,-0.01,-0.17
36.6540,-8.00,4.71,6.43,-1.45,0.23,-1.05
36.7360,-13.65,6.55,4.51,0.26,0.21,-0.31
36.8180,-7.14,1.57,1.37,-0.13,0.48,0.38
36.9000,-5.92,2.20,0.98,-0.44,0.18,0.60
36.9820,-6.94,2.04,-0.24,-0.66,0.07,0.19
37.0640,-12.28,3.88,4.04,-0.68,0.03,-0.42
37.1460,-11.92,0.90,-0.20,0.24,0.55,0.06
37.2280,-9.14,9.22,4.63,0.91,0.44,0.76
37.3100,-8.87,4.90,5.33,-0.54,-0.29,-0.01
37.3920,-7.49,3.69,3.53,0.59,-0.59,-0.39
37.4740,-6.24,0.86,2.35,0.48,-0.40,-0.11
37.5560,-8.47,2.39,1.65,0.59,-0.36,0.41
37.6380,-11.65,1.49,-0.16,0.44,-0.04,-0.15
37.7200,-13.10,7.45,5.10,0.10,-0.01,-0.57
37.8020,-13.49,5.96,8.20,-0.91,-0.40,-1.36
37.8840,-9.61,2.94,3.14,0.54,0.54,0.15
37.9660,-5.53,2.12,0.75,-0.18,0.44,0.58
38.0480,-3.69,0.67,-0.12,-0.41,-0.34,0.23
38.1300,-8.00,2.90,1.45,-0.79,0.18,-0.23
38.2120,-14.44,2.63,-2.16,0.62,0.08,0.01
38.2940,-17.81,12.79,9.92,-0.05,-1.40,1.07
38.3760,-5.61,0.55,3.65,-0.12,0.49,-0.14
38.4580,-8.90,5.65,5.06,0.28,-0.93,-0.36
38.5400,-6.04,0.51,2.04,0.87,-0.38,-0.42
38.6220,-7.92,2.08,2.12,0.43,-0.44,0.35
38.7040,-9.73,1.88,1.84,0.86,0.02,0.10
38.7860,-12.08,3.33,1.41,-0.08,-0.05,-0.29
38.8680,-7.37,5.73,8.47,-0.89,0.30,-1.34
38.9500,-15.73,6.35,5.88,0.34,-0.11,-0.60
39.0320,-6.00,1.22,1.02,0.12,0.73,0.42
39.1140,-4.39,1.33,-0.08,-0.07,0.19,0.63
39.1960,-7.34,1.61,-0.78,-0.74,-0.20,0.21
39.2780,-15.81,4.16,2.47,-0.21,-0.63,-0.37
39.3600,-11.85,2.28,3.45,0.34,0.82,0.14
39.4420,-4.94,4.59,2.43,0.46,0.81,0.19
39.5240,-8.36,5.18,5.18,-0.16,-0.91,-0.18
39.6060,-6.00,1.88,2.24,0.73,-0.49,-0.52
39.6880,-6.83,1.18,1.77,0.59,-0.46,0.04
39.7700,-9.45,3.18,1.57,0.82,0.11,0.24
39.8520,-11.85,1.18,0.08,0.18,-0.01,-0.13
39.9340,-10.75,7.57,7.45,-0.38,0.17,-0.82
40.0160,-12.20,6.94,6.12,-0.13,-0.20,-1.05
40.0980,-9.57,1.41,2.94,0.93,0.35,0.15
40.1800,-5.14,1.29,0.59,0.56,0.22,0.37
40.2620,-5.53,0.98,-0.39,-0.12,-0.20,0.21
40.3440,-12.43,3.45,1.92,-0.35,-0.00,-0.38
40.4260,-14.28,-0.12,2.00,0.60,-0.01,0.05
40.5080,-9.18,8.79,3.69,0.89,0.27,0.87
40.5900,-7.69,2.55,4.59,-0.50,-0.18,-0.03
40.6720,-7.85,4.08,3.45,0.23,-0.82,-0.23
40.7540,-6.24,0.43,2.28,0.49,-0.45,-0.19
40.8360,-8.36,3.22,2.98,0.25,-0.48,0.40
40.9180,-11.57,1.41,0.59,0.61,0.02,-0.12
41.0000,-12.71,6.43,4.24,-0.05,-0.15,-0.33
41.0820,-9.22,3.88,7.10,-0.68,0.03,-1.31
41.1640,-11.81,4.51,5.02,0.60,0.29,0.13
41.2460,-5.84,2.04,0.78,0.42,0.36,0.43
41.3280,-4.43,0.98,0.71,-0.13,-0.31,0.21
41.4100,-11.30,2.08,0.51,-0.12,-0.15,-0.13
41.4920,-14.24,1.10,-1.41,-0.13,0.10,0.06
41.5740,-14.00,8.67,4.08,1.33,-0.27,0.39
41.6560,-9.96,4.24,4.86,-0.22,-0.27,-0.10
41.7380,-7.92,4.39,4.20,0.04,-0.85,-0.17
41.8200,-5.57,1.92,2.98,0.37,-0.55,-0.11
41.9020,-8.47,3.18,3.53,0.40,-0.20,0.17
41.9840,-11.30,1.49,1.53,0.40,-0.16,-0.00
42.0660,-13.45,3.33,3.02,0.35,-0.03,-0.35
42.1480,-10.79,5.53,7.22,-1.07,-0.03,-1.08
42.2300,-11.65,5.45,5.49,-0.04,0.17,0.05
42.3120,-6.24,1.84,2.04,0.32,0.51,0.31
42.3940,-6.08,2.31,2.08,0.08,0.16,0.24
42.4760,-7.81,2.79,1.69,-0.09,-0.04,-0.06
42.5580,-12.55,2.98,1.06,-0.18,-0.01,-0.07
42.6400,-9.10,2.55,4.67,-0.12,0.36,-0.13
42.7220,-5.77,2.08,0.98,1.08,-0.01,-0.13
42.8040,-9.41,2.75,4.31,0.09,-0.45,-0.03
42.8860,-7.57,3.84,3.80,-0.11,-0.64,-0.12
42.9680,-6.39,2.12,3.14,0.35,-0.55,-0.11
43.0500,-7.61,2.31,2.67,0.22,0.11,0.03
43.1320,-10.00,2.90,2.39,0.59,0.01,0.21
43.2140,-13.42,1.29,1.65,0.74,-0.12,-0.18
43.2960,-9.85,5.57,3.84,-0.52,0.15,-0.07
43.3780,-9.18,4.75,6.24,-0.87,0.06,-0.95
43.4600,-10.16,3.96,3.77,0.32,0.37,0.32
43.5420,-5.92,1.57,1.02,-0.15,0.15,0.38
43.6240,-7.37,2.79,1.37,-0.24,-0.11,0.37
43.7060,-9.30,1.80,1.22,-0.18,-0.00,-0.05
43.7880,-13.45,3.22,0.90,-0.30,-0.09,0.03
43.8700,-15.49,9.53,7.41,-0.23,0.23,0.16
43.9520,-6.67,4.51,2.94,0.13,0.78,0.06
44.0340,-7.18,3.77,3.49,-0.14,-0.35,0.17
44.1160,-6.67,3.30,3.77,0.16,-0.71,-0.33
44.1980,-7.26,1.88,3.06,0.35,-0.36,-0.00
44.2800,-8.20,2.75,1.80,0.32,0.08,-0.06
44.3620,-12.16,2.94,1.49,0.77,-0.38,0.21
44.4440,-13.34,4.04,4.16,0.49,-0.19,-0.38
44.5260,-10.00,5.06,6.35,-0.48,-0.05,-1.10
44.6080,-12.47,4.79,5.10,-0.07,0.12,-0.04
44.6900,-5.49,1.57,2.04,0.40,0.29,0.38
44.7720,-4.90,1.92,0.98,0.03,0.02,0.37
44.8540,-9.85,2.51,1.33,-0.03,-0.15,-0.01
44.9360,-13.93,2.67,0.20,-0.25,0.22,-0.02
45.0180,-11.45,7.92,7.34,-0.31,0.33,0.02
45.1000,-6.39,3.06,2.82,0.88,0.73,-0.18
45.1820,-7.65,3.88,3.84,-0.11,-0.81,-0.10
45.2640,-6.47,2.86,3.26,0.48,-0.69,-0.31
45.3460,-6.24,1.77,2.39,0.57,-0.13,-0.05
45.4280,-10.51,2.79,1.92,0.83,0.26,0.16
45.5100,-13.18,1.73,0.55,0.53,-0.19,-0.00
45.5920,-11.22,5.49,4.12,-0.01,-0.07,-0.27
45.6740,-10.12,4.28,6.12,-0.80,-0.13,-1.04
45.7560,-11.02,4.47,4.35,0.30,0.37,0.29
45.8380,-5.57,1.88,0.90,-0.01,0.40,0.46
45.9200,-5.96,1.33,0.98,-0.22,-0.14,0.33
46.0020,-9.92,2.43,0.82,-0.32,-0.09,-0.08
46.0840,-14.87,3.06,-0.31,-0.26,-0.03,0.09
46.1660,-14.47,7.69,3.33,0.83,-0.12,0.47
46.2480,-8.87,2.35,5.22,0.02,-0.25,0.08
46.3300,-7.77,4.67,4.39,-0.06,-0.98,-0.13
46.4120,-5.96,1.33,2.98,0.49,-0.49,-0.22
46.4940,-7.81,2.51,2.59,0.29,-0.20,0.29
46.5760,-10.36,2.31,1.61,0.33,0.27,0.14
46.6580,-12.63,2.71,1.53,0.36,-0.10,-0.14
46.7400,-8.28,5.57,6.43,-0.93,0.28,-0.44
46.8220,-12.24,5.73,6.32,-0.43,-0.07,-0.56
46.9040,-7.49,2.79,1.88,-0.01,0.67,0.49
46.9860,-5.57,2.35,1.41,-0.19,0.30,0.62
47.0680,-5.96,2.00,0.47,-0.50,-0.05,0.20
47.1500,-12.20,2.59,1.49,-0.51,0.10,-0.35
47.2320,-12.51,1.73,4.51,0.05,0.22,0.14
47.3140,-5.45,4.59,1.02,0.38,0.69,0.19
47.3960,-8.87,3.77,4.82,-0.16,-0.37,0.12
47.4780,-7.22,3.10,3.61,-0.01,-0.70,-0.16
47.5600,-6.32,1.73,3.30,0.13,-0.56,0.01
47.6420,-8.55,3.37,2.86,0.30,-0.14,0.11
47.7240,-11.92,2.35,1.65,0.57,-0.22,0.10
47.8060,-13.22,4.82,3.84,0.22,0.04,-0.31
47.8880,-10.24,3.41,6.63,-0.75,-0.03,-1.13
47.9700,-12.47,5.37,4.86,-0.28,0.58,0.01
48.0520,-5.96,1.45,1.84,-0.03,0.62,0.35
48.1340,-4.98,1.96,1.02,-0.22,0.29,0.46
48.2160,-7.30,2.28,0.20,-0.34,0.11,-0.04
48.2980,-15.69,3.22,1.33,-0.34,-0.21,0.05
48.3800,-11.61,5.57,4.71,-0.37,0.55,0.09
48.4620,-5.53,3.61,3.53,0.54,0.61,0.12
48.5440,-7.92,4.39,3.73,-0.36,-0.62,0.03
48.6260,-6.83,2.59,2.98,0.34,-0.72,-0.37
48.7080,-7.22,1.53,2.59,0.26,-0.29,0.08
48.7900,-9.14,2.90,2.20,0.39,0.10,0.12
48.8720,-12.47,2.08,0.98,0.49,-0.14,0.17
48.9540,-12.67,3.33,3.06,0.29,-0.05,-0.34
49.0360,-9.69,4.31,5.88,-1.69,0.24,-1.00
49.1180,-12.43,5.37,5.10,0.22,0.35,-0.14
49.2000,-6.35,1.84,1.73,-0.25,0.35,0.47
49.2820,-6.24,1.80,1.33,-0.41,0.06,0.70
49.3640,-8.00,3.14,1.49,-0.54,0.06,0.15
49.4460,-14.98,2.79,1.69,-0.16,-0.16,0.01
49.5280,-13.69,4.39,5.49,-0.33,0.66,0.18
49.6100,-5.69,3.96,3.57,0.48,0.53,0.06
49.6920,-7.30,3.80,3.77,-0.10,-0.72,-0.17
49.7740,-6.59,2.51,3.41,0.40,-0.54,-0.26
49.8560,-6.83,1.88,2.82,0.18,-0.26,0.16
49.9380,-9.45,2.43,0.90,0.48,0.25,-0.01
50.0200,-12.47,2.79,1.14,0.59,-0.29,0.25
50.1020,-11.73,5.26,3.96,0.02,0.08,-0.36
50.1840,-10.43,4.71,7.06,-0.82,-0.05,-1.01
50.2660,-11.26,4.04,4.31,0.34,0.50,0.34
50.3480,-6.83,1.49,1.73,-0.05,0.51,0.52
50.4300,-5.30,1.65,0.63,-0.31,0.08,0.33
50.5120,-8.28,2.47,0.55,-0.34,-0.08,-0.17
50.5940,-15.14,4.35,1.02,-0.22,-0.10,0.18
50.6760,-15.65,9.73,10.40,-0.03,-0.32,0.26
50.7580,-7.14,2.47,4.12,0.60,0.41,0.03
50.8400,-6.86,4.04,3.53,-0.28,-0.80,-0.08
50.9220,-5.65,1.77,3.02,0.34,-0.50,-0.24
51.0040,-7.65,2.90,3.30,0.12,-0.32,0.28
51.0860,-10.32,2.59,1.69,0.47,0.37,0.10
51.1680,-12.59,2.24,1.02,0.39,-0.05,-0.02
51.2500,-10.24,5.37,4.63,0.00,0.09,-0.28
51.3320,-11.45,4.63,6.75,-0.88,-0.25,-0.68
51.4140,-8.71,2.51,3.92,0.31,0.52,0.30
51.4960,-5.96,1.96,1.73,-0.08,0.30,0.56
51.5780,-6.08,2.79,1.73,-0.50,-0.11,0.35
51.6600,-11.06,2.67,0.75,-0.24,0.12,-0.26
51.7420,-12.79,2.16,-0.82,0.02,0.20,0.17
51.8240,-14.67,8.59,10.75,-0.11,-0.16,0.40
51.9060,-7.14,2.00,3.65,0.30,0.32,-0.22
51.9880,-7.65,3.37,3.84,-0.50,-0.79,0.05
52.0700,-5.69,2.31,3.26,-0.18,-0.42,-0.04
52.1520,-7.57,2.86,3.26,0.07,-0.04,0.13
52.2340,-9.92,2.90,2.04,0.30,0.33,0.10
52.3160,-12.55,2.04,1.53,0.49,-0.04,-0.16
52.3980,-8.47,6.28,5.10,-0.09,0.20,-0.30
52.4800,-11.65,6.24,7.10,-0.80,0.01,-0.73
52.5620,-7.30,1.22,2.59,0.52,0.69,0.34
52.6440,-6.59,1.69,1.22,-0.12,0.34,0.47
52.7260,-6.24,2.43,0.55,-0.59,-0.10,0.33
52.8080,-12.79,2.51,1.37,-0.28,-0.06,-0.36
52.8900,-13.85,-0.12,-2.00,-0.03,0.06,0.09
52.9720,-15.26,10.00,4.67,0.85,-0.33,0.74
53.0540,-7.85,3.10,4.71,-0.03,-0.30,-0.17
53.1360,-8.04,4.24,3.77,0.22,-0.95,-0.13
53.2180,-6.86,1.37,2.94,0.43,-0.56,-0.17
53.3000,-8.79,2.35,2.63,0.31,-0.12,0.16
53.3820,-10.16,2.00,1.57,0.30,-0.04,0.10
53.4640,-12.00,3.10,1.53,0.31,-0.06,-0.16
53.5460,-7.26,5.57,7.18,-1.20,0.31,-0.76
53.6280,-11.65,6.59,5.92,-0.32,0.20,-0.32
53.7100,-6.98,1.45,1.92,0.15,0.62,0.45
53.7920,-5.45,1.88,1.06,-0.10,0.14,0.60
53.8740,-7.30,2.59,0.39,-0.47,-0.10,0.18
53.9560,-12.36,2.82,2.28,-0.37,0.13,-0.36
54.0380,-12.79,4.12,4.82,0.29,0.60,-0.11
54.1200,-4.82,4.79,2.12,0.39,0.88,0.13
54.2020,-8.55,4.86,4.63,-0.14,-0.70,-0.13
54.2840,-6.04,2.43,2.82,0.39,-0.62,-0.29
54.3660,-6.51,1.88,2.86,0.27,-0.36,0.04
54.4480,-9.34,2.47,1.73,0.76,0.29,0.11
54.5300,-13.26,1.29,0.43,0.44,-0.07,0.02
54.6120,-12.00,6.12,5.10,0.24,-0.02,-0.30
54.6940,-10.90,3.61,6.90,-1.08,-0.25,-1.15
54.7760,-10.20,2.94,3.37,0.43,0.53,0.18
54.8580,-5.73,1.10,1.49,-0.33,0.48,0.41
54.9400,-5.33,1.53,0.75,-0.52,0.10,0.57
55.0220,-9.57,3.02,0.16,-0.68,-0.04,-0.26
55.1040,-14.04,3.88,-0.16,0.11,-0.18,0.15
55.1860,-15.57,8.94,9.18,-0.06,-0.55,0.33
55.2680,-7.49,1.49,4.94,0.43,0.09,0.03
55.3500,-7.73,5.14,4.39,-0.40,-0.80,-0.02
55.4320,-6.39,1.61,2.94,0.62,-0.45,-0.33
55.5140,-7.49,2.20,2.47,0.17,-0.26,0.30
55.5960,-9.65,2.98,1.73,0.51,0.17,0.28
55.6780,-11.81,1.73,0.47,0.25,-0.06,-0.03
55.7600,-10.90,6.51,4.94,-0.13,0.23,-0.28
55.8420,-9.57,5.65,5.61,-0.58,0.07,-1.06
55.9240,-11.30,3.61,4.67,0.72,0.04,0.14
56.0060,-6.86,1.80,1.06,0.35,0.12,0.23
56.0880,-5.84,1.14,0.35,0.01,-0.07,0.30
56.1700,-8.16,1.73,0.12,-0.58,-0.12,-0.01
56.2520,-14.20,3.69,-0.71,0.01,-0.06,0.05
56.3340,-20.01,11.73,13.10,0.08,-1.12,0.53
56.4160,-6.83,0.59,4.20,-0.03,0.52,-0.04
56.4980,-8.71,5.26,4.47,-0.14,-0.89,-0.17
56.5800,-6.47,0.94,2.20,0.48,-0.38,-0.23
56.6620,-7.49,2.24,2.24,0.16,-0.33,0.24
56.7440,-9.73,2.28,1.80,0.66,0.38,0.26
56.8260,-11.18,2.39,1.10,-0.16,0.03,-0.23
56.9080,-9.65,5.45,6.59,-0.01,0.28,-0.95
56.9900,-14.08,6.75,5.84,-0.04,-0.12,-0.89
57.0720,-8.24,0.90,2.79,0.50,0.59,0.21
57.1540,-6.32,1.45,1.02,0.32,0.22,0.38
57.2360,-6.35,1.77,0.08,-0.33,-0.10,0.31
57.3180,-10.67,2.47,0.39,-0.33,0.01,-0.33
57.4000,-13.77,3.61,-0.20,0.39,-0.16,0.01
57.4820,-15.53,9.14,6.16,0.30,-0.64,0.30
57.5640,-7.22,2.79,4.79,0.35,0.23,0.03
57.6460,-8.12,4.82,4.67,0.35,-0.97,-0.25
57.7280,-7.34,1.26,2.59,0.92,-0.59,-0.35
57.8100,-8.08,1.88,1.96,0.50,-0.47,0.13
57.8920,-9.92,3.14,2.20,0.76,0.12,0.09
57.9740,-11.18,2.35,0.39,0.41,-0.04,0.01
58.0560,-11.73,6.79,4.35,0.36,0.26,-0.59
58.1380,-10.32,5.57,6.75,-0.63,-0.01,-1.05
58.2200,-9.92,2.43,4.04,1.21,-0.01,0.19
58.3020,-6.51,2.08,0.90,0.59,0.09,0.25
58.3840,-5.61,1.65,-0.08,0.05,-0.40,0.06
58.4660,-11.49,2.00,0.86,-0.02,-0.21,-0.43
58.5480,-12.16,3.06,-0.47,-0.21,0.10,-0.02
58.6300,-16.79,13.38,10.83,0.26,-1.06,0.41
58.7120,-7.92,1.57,4.31,0.63,0.38,-0.41
58.7940,-8.43,4.86,4.39,0.14,-0.92,0.00
58.8760,-5.84,1.88,3.65,0.58,-0.83,-0.37
58.9580,-8.59,2.43,2.59,0.75,-0.41,0.05
59.0400,-9.57,0.86,1.80,0.66,0.19,-0.03
59.1220,-11.85,4.31,0.78,0.33,0.04,-0.17
59.2040,-7.77,6.59,7.37,-0.20,0.31,-0.62
59.2860,-13.93,6.00,6.67,-0.20,0.20,-0.56
59.3680,-5.77,1.26,1.33,0.29,0.71,0.46
59.4500,-5.45,1.33,1.02,-0.12,0.16,0.78
59.5320,-6.98,3.45,0.86,-0.71,0.22,0.21
59.6140,-12.98,2.43,2.24,-0.17,0.12,-0.30
59.6960,-13.73,1.33,4.75,0.43,0.15,-0.00
59.7780,-7.61,6.28,2.79,0.61,0.68,0.50
59.8600,-7.49,4.31,3.84,-0.29,-0.54,0.07
59.9420,-6.55,3.02,3.14,0.16,-0.65,-0.13
60.0240,-7.45,2.00,2.90,0.20,-0.38,0.08
60.1060,-10.08,3.18,2.04,0.32,0.00,0.25
60.1880,-12.67,1.77,0.47,0.37,-0.03,-0.06
60.2700,-10.98,7.96,6.55,-0.73,0.27,-0.49
60.3520,-10.71,6.71,7.14,-0.69,0.18,-0.54
60.4340,-7.61,1.96,3.06,0.49,0.56,0.36
60.5160,-5.41,1.69,1.10,0.10,0.31,0.46
60.5980,-5.96,2.20,0.55,-0.35,-0.24,0.21
60.6800,-12.47,3.06,1.80,-0.34,0.01,-0.53
60.7620,-14.63,0.04,-1.57,0.37,0.33,0.05
60.8440,-8.55,7.92,2.55,1.00,-0.07,0.64
60.9260,-8.16,3.33,4.71,-0.23,-0.38,-0.14
61.0080,-7.69,3.73,4.04,0.24,-0.82,-0.24
61.0900,-6.94,1.18,3.06,0.64,-0.60,-0.16
61.1720,-9.49,2.67,2.55,0.64,-0.11,0.27
61.2540,-12.20,1.92,1.61,0.66,-0.20,0.08
61.3360,-12.36,4.86,2.98,0.28,-0.07,-0.26
61.4180,-8.98,4.12,7.22,-1.34,0.11,-1.07
61.5000,-13.10,6.04,4.79,0.05,0.36,-0.20
61.5820,-6.12,1.53,1.37,-0.23,0.52,0.53
61.6640,-5.41,2.35,0.94,-0.49,0.11,0.69
61.7460,-7.69,2.67,0.71,-0.45,-0.06,0.14
61.8280,-15.18,3.61,1.96,-0.37,-0.32,-0.13
61.9100,-9.26,1.73,4.63,0.01,0.70,-0.07
61.9920,-8.36,5.73,1.96,0.67,0.60,0.48
62.0740,-8.04,4.67,4.35,-0.57,-0.45,-0.08
62.1560,-7.18,3.02,3.57,0.30,-0.61,-0.14
62.2380,-6.86,2.08,3.14,0.05,-0.36,0.13
62.3200,-10.04,2.98,2.51,0.47,-0.16,0.32
62.4020,-12.32,2.47,1.14,0.44,-0.11,0.01
62.4840,-12.71,5.53,4.59,0.32,-0.09,-0.33
62.5660,-9.77,4.90,6.04,-1.04,-0.02,-0.94
62.6480,-11.30,5.02,4.71,0.30,0.38,0.04
62.7300,-6.79,2.39,2.20,0.01,0.29,0.37
62.8120,-6.20,2.24,1.65,-0.05,-0.07,0.36
62.8940,-9.06,2.67,1.41,-0.23,-0.17,0.07
62.9760,-13.57,2.86,0.82,-0.20,0.22,-0.07
63.0580,-13.89,7.61,6.75,-0.37,0.28,0.03
63.1400,-5.73,1.37,1.92,0.83,0.64,-0.27
63.2220,-8.20,4.31,4.51,-0.69,-0.60,-0.02
63.3040,-6.63,2.90,3.22,0.12,-0.45,-0.18
63.3860,-6.47,2.20,3.10,-0.01,-0.20,0.15
63.4680,-9.26,3.10,2.98,0.49,-0.05,0.13
63.5500,-12.24,1.88,1.65,0.58,-0.11,0.07
63.6320,-11.65,2.00,2.16,0.37,-0.08,-0.19
63.7140,-7.49,4.98,6.86,-1.20,0.29,-0.99
63.7960,-12.94,5.53,5.18,-0.06,0.16,-0.41
63.8780,-6.98,2.04,2.12,-0.02,0.57,0.37
63.9600,-6.43,2.47,1.57,-0.36,0.28,0.62
64.0420,-6.59,2.59,0.82,-0.49,-0.01,0.22
64.1240,-11.10,3.18,1.96,-0.43,-0.12,-0.23
64.2060,-13.10,1.14,-1.26,0.12,0.09,-0.01
64.2880,-14.32,11.06,10.71,-0.24,-0.52,0.57
64.3700,-5.57,2.63,3.96,0.47,0.48,-0.19
64.4520,-7.85,4.51,4.16,-0.28,-0.59,0.14
64.5340,-7.06,2.59,3.45,0.31,-0.43,-0.34
64.6160,-7.22,2.63,2.90,0.12,-0.22,0.13
64.6980,-9.92,2.98,2.51,0.57,-0.18,0.15
64.7800,-11.77,1.88,0.82,0.51,-0.01,0.03
64.8620,-11.57,3.80,2.24,0.29,-0.11,-0.21
64.9440,-9.14,3.88,6.24,-0.68,-0.00,-0.92
65.0260,-10.75,5.02,4.12,-0.13,0.24,-0.57
65.1080,-7.81,2.43,2.55,0.11,0.32,0.42
65.1900,-7.45,2.82,1.65,-0.09,0.08,0.55
65.2720,-7.14,2.24,0.75,-0.17,-0.02,0.23
65.3540,-9.81,2.31,0.86,-0.33,-0.08,-0.17
65.4360,-12.04,2.39,-0.35,-0.29,0.13,0.01
65.5180,-15.06,9.61,10.16,-0.00,-0.20,0.28
65.6000,-7.30,2.63,4.08,-0.18,0.57,-0.05
65.6820,-7.41,4.16,4.20,-0.57,-0.27,0.28
65.7640,-7.61,3.33,4.16,-0.05,-0.37,-0.22
65.8460,-7.81,2.35,3.02,-0.02,-0.21,0.15
65.9280,-8.20,2.82,2.59,-0.00,-0.19,0.17
66.0100,-9.06,2.98,2.94,0.64,-0.09,0.29
66.0920,-10.55,0.71,1.41,0.82,0.09,-0.06
66.1740,-12.55,5.61,4.43,-0.07,0.21,-0.32
66.2560,-8.28,7.18,6.12,-0.80,0.23,-0.73
66.3380,-9.81,3.69,3.77,0.53,0.04,-0.09
66.4200,-7.61,2.79,1.88,-0.16,0.08,0.28
66.5020,-7.85,2.79,1.92,-0.16,0.04,0.32
66.5840,-8.51,3.37,2.04,-0.31,-0.17,0.18
66.6660,-9.92,3.30,1.80,-0.34,-0.06,-0.11
66.7480,-9.69,2.31,1.41,-0.24,0.16,-0.03
66.8300,-9.92,2.43,1.14,-0.50,0.24,-0.00
66.9120,-10.87,3.65,1.29,0.73,0.18,0.31
66.9940,-7.53,2.51,3.41,-0.53,-0.03,0.10
67.0760,-7.96,3.30,3.61,-0.19,-0.25,0.40
67.1580,-9.22,2.71,3.73,-0.27,-0.24,0.02
67.2400,-8.00,2.43,2.98,-0.16,-0.24,0.10
67.3220,-8.83,2.67,2.71,0.03,-0.18,0.16
67.4040,-9.73,3.10,2.94,0.39,0.05,0.27
67.4860,-11.45,2.24,0.98,0.42,0.04,0.03
67.5680,-12.67,3.41,3.30,0.87,-0.08,-0.15
67.6500,-10.28,4.94,7.22,-1.54,0.06,-0.86
67.7320,-11.41,4.35,4.20,0.04,0.40,-0.09
67.8140,-7.22,2.24,2.00,-0.44,0.58,0.45
67.8960,-6.75,2.43,1.69,-0.56,0.39,0.72
67.9780,-7.02,2.51,0.86,-0.71,0.21,0.28
68.0600,-10.71,3.77,1.88,-0.65,-0.04,-0.23
68.1420,-13.34,0.00,-0.82,-0.05,0.53,0.08
68.2240,-13.34,10.59,4.82,0.27,-0.67,0.50
68.3060,-8.63,2.31,4.67,-0.16,-0.15,-0.06
68.3880,-8.71,4.24,4.39,-0.29,-0.79,-0.10
68.4700,-6.39,1.65,3.06,0.25,-0.53,-0.16
68.5520,-7.81,2.86,2.75,0.27,-0.24,0.26
68.6340,-9.41,2.04,1.49,0.69,0.29,0.06
68.7160,-12.43,3.06,1.06,0.20,-0.03,-0.24
68.7980,-7.45,4.90,7.02,-0.77,0.27,-0.89
68.8800,-14.44,7.37,6.28,-0.24,0.05,-0.54
68.9620,-7.30,0.78,1.84,0.03,0.65,0.38
69.0440,-5.22,2.00,1.53,-0.33,0.31,0.66
69.1260,-6.75,2.35,0.31,-0.54,-0.00,0.18
69.2080,-12.04,2.94,3.65,-0.48,0.11,-0.43
69.2900,-15.46,-0.90,-2.67,0.20,0.24,0.05
69.3720,-10.04,9.53,5.14,0.83,-0.37,0.94
69.4540,-7.69,3.10,4.43,-0.30,0.23,-0.16
69.5360,-8.79,4.63,4.20,0.40,-0.75,-0.32
69.6180,-6.24,0.82,2.39,0.48,-0.43,-0.14
69.7000,-7.77,3.10,2.79,0.56,-0.49,0.21
69.7820,-10.40,0.39,0.51,1.03,-0.11,-0.15
69.8640,-13.06,4.90,3.06,-0.31,-0.18,-0.20
69.9460,-9.96,4.47,7.57,-0.98,-0.02,-1.25
70.0280,-12.55,5.33,5.22,0.15,0.24,0.02
70.1100,-6.12,2.12,1.49,0.09,0.53,0.35
70.1920,-5.06,1.41,0.98,0.05,0.26,0.47
70.2740,-7.96,1.57,-0.04,-0.46,-0.02,0.20
70.3560,-15.22,4.00,2.00,-0.48,-0.24,-0.20
70.4380,-12.59,1.61,3.22,0.48,0.56,0.14
70.5200,-6.63,2.94,3.88,0.29,0.87,0.22
70.6020,-6.79,4.31,4.28,-0.71,-0.52,0.16
70.6840,-6.63,2.20,3.22,0.16,-0.45,-0.18
70.7660,-6.47,1.29,2.71,-0.04,-0.20,0.29
70.8480,-10.43,3.10,3.22,0.38,-0.01,0.32
70.9300,-12.28,1.53,1.22,0.35,0.03,0.01
71.0120,-12.63,4.67,3.80,0.40,0.10,-0.15
71.0940,-9.49,3.26,5.96,-1.24,0.02,-0.95
71.1760,-12.20,5.22,5.02,-0.10,0.31,-0.04
71.2580,-7.18,2.08,2.00,-0.55,0.53,0.44
71.3400,-6.59,2.08,1.80,-0.55,0.24,0.66
71.4220,-7.49,1.96,1.02,-0.61,-0.01,0.29
71.5040,-13.73,3.41,2.94,-0.40,-0.00,0.05
71.5860,-12.43,1.77,4.39,-0.30,0.85,-0.15
71.6680,-6.16,4.00,2.39,-0.02,0.67,0.26
71.7500,-8.08,4.55,4.20,-0.86,-0.33,0.19
71.8320,-6.94,2.08,3.22,-0.07,-0.39,-0.12
71.9140,-6.67,2.08,3.06,-0.26,-0.21,0.30
71.9960,-9.77,2.63,2.51,0.25,0.04,0.19
72.0780,-12.51,2.90,1.88,0.62,-0.22,0.13
72.1600,-14.00,2.47,4.79,0.45,-0.07,-0.24
72.2420,-10.36,5.65,7.18,-1.37,0.17,-0.80
72.3240,-11.49,4.82,4.63,-0.06,0.39,0.26
