NAME:,walk_121_3_1.csv,,,,,
44.3919,6.32,-13.73,0.59,-0.7,-0.14,-0.65
44.491468,-1.22,-3.53,4.2,0.85,-1.41,0.27
44.636418,-0.47,-4.24,-0.82,0.3,-1.66,0.49
44.732465,0.24,-8.87,10,-0.56,0.58,0.71
44.818735,0.9,-12.51,11.02,1.28,-1.75,0.05
44.915732,2.71,-11.45,0.43,0.91,0.71,0.7
45.013789,0.08,-4.04,1.88,0.06,0.3,0.48
45.118108,0.71,-2.08,5.53,-0.06,0.53,-0.1
45.207539,-4,-7.06,5.49,-0.28,-0.4,-0.43
45.312515,0,-11.89,10.59,-0.2,-0.03,0.45
45.410247,-0.59,-10.16,-0.27,0.51,0.57,-0.83
45.52037,4.86,-7.41,2.59,-0.21,-0.05,-0.35
45.688023,-2.28,-2.94,1.37,0.97,-2.77,0.6
45.799649,3.49,-2.94,2.82,-0.3,-0.13,0.4
45.875612,-0.35,-11.34,8.71,0.55,-0.12,0.29
45.957023,4.63,-8.79,0.08,-0.17,0.06,-0.7
46.045148,0.12,-15.38,2,-0.58,3.31,0.56
46.142354,2.55,-4.31,0.59,-0.58,0.54,-0.18
46.253211,-1.84,-4.71,4.67,0.09,0.52,-0.33
46.333664,-2.39,-8.39,7.92,-0.45,-0.36,-0.28
46.428612,1.65,-13.1,10.98,0.39,0.02,0.42
46.527183,6.59,-15.42,0.31,-0.15,-0.02,-1.52
46.639724,0.43,-4.71,5.02,0.12,-0.38,0.09
46.743896,-1.1,-3.57,-0.35,0.22,-1.74,0.54
46.899872,2.43,-5.14,5.69,-0.56,0.53,0.5
47.012261,0.86,-12.51,12,0.27,-2.23,-0.09
47.094531,5.61,-7.85,1.88,0.26,1.66,-0.01
47.188055,-0.63,-7.53,2.59,0.13,0.8,0.5
47.277854,1.33,-2.63,2.86,-0.24,1.28,-0.47
47.387662,-3.02,-6.08,2.16,-0.04,0.04,-0.46
47.473401,-0.82,-11.26,8.63,-0.15,-0.15,0.06
47.565315,0.31,-10.16,3.41,1.22,1.32,-0.28
47.66542,6.83,-11.85,2.16,-0.95,-0.57,-0.39
47.779613,-2.75,-2.82,3.26,1.13,-2.1,0.46
47.864158,1.73,-3.22,1.8,0.01,-0.61,0.39
47.966222,-2.43,-10,11.53,-0.28,0.6,0.57
48.0691,6.55,-11.85,2.16,1.29,-1.01,-0.28
48.174644,1.84,-15.34,1.41,-0.19,2.71,0.32
48.266209,1.84,-3.96,0.86,-0.22,0.31,0.17
48.359264,-0.82,-3.37,4.47,-0.03,0.55,-0.36
48.49065,-4.31,-6.55,6.43,-0.3,-0.41,-0.32
48.606636,2.08,-13.65,12.71,-0.08,-0.04,0.46
48.696738,0.86,-13.02,-0.08,0.48,0.2,-0.88
48.785994,3.06,-4.63,4.51,-0.29,0.02,-0.24
48.906915,-1.29,-3.77,-0.59,0.65,-2.52,0.71
49.010591,3.26,-4.08,4.47,-0.66,0.37,0.46
49.098934,4.39,-12.98,10.04,0.09,-0.99,0.16
49.198669,4.98,-7.1,-1.65,-0.61,1.12,-0.63
49.295345,-1.41,-12.24,2.24,-0.15,1.77,0.18
49.419338,2.28,-4.79,1.53,-0.48,1.01,-0.48
49.507169,-1.61,-4.35,3.61,0,0.41,-0.53
49.600086,-1.49,-8.94,8.32,-0.49,-0.28,-0.24
49.699477,0.86,-11.81,9.3,1.06,0.31,0.3
49.800065,5.45,-16.36,-0.24,-0.8,-0.1,-0.75
49.924439,-1.22,-4.31,5.37,0.1,-1.02,0.34
50.008673,-0.94,-4.2,-0.55,0.45,-2.08,0.69
50.100062,2.35,-5.53,6.83,-0.72,0.9,0.46
50.200264,1.1,-13.42,12.55,0.46,-1.84,-0.01
50.335493,4.43,-10.04,4.08,0.29,1.45,0.23
50.424149,-0.16,-6.24,1.53,0,0.47,0.25
50.554076,1.22,-2.35,4.9,0.12,1.02,-0.14
50.687377,-3.84,-6.51,2.31,-0.07,-0.18,-0.38
50.766706,-3.3,-13.1,8.87,0.02,0.08,0.27
50.84357,0.27,-8.9,2.55,1.02,0.96,-0.62
50.948937,4.04,-6.9,3.18,-0.87,-0.32,-0.53
51.056449,-2.04,-3.37,0.12,0.97,-2.79,0.41
51.155597,3.61,-2.82,1.57,-0.36,-0.22,0.33
51.236055,4.28,-13.42,12.75,1.03,-0.79,0.43
51.332184,7.22,-12.16,-0.31,-1.71,1.41,-0.54
51.427454,0.16,-15.89,1.33,-0.06,2.72,0.7
51.537229,2.47,-3.92,1.37,-0.56,0.98,-0.33
51.667084,-2.75,-4.16,3.61,0,0.61,-0.65
51.770698,-1.33,-8.16,8.08,-0.57,-0.45,-0.17
51.866958,0.43,-13.42,10.75,1.46,0.65,0.32
51.98589,5.53,-13.65,0.2,-0.31,0.03,-0.84
52.094888,-0.71,-3.92,4.71,0.42,-0.95,0.09
52.188332,-0.82,-3.88,-0.39,0.37,-1.74,0.61
52.282535,1.18,-6.79,9.26,-0.58,0.69,0.45
52.375786,0.94,-13.93,13.42,0.84,-2.6,0.08
52.488325,5.84,-10.43,4.31,0.86,1.12,0.24
52.591272,0.78,-4.63,0.78,0.3,0.63,0.21
52.689646,0.94,-2.55,3.88,-0.27,0.37,-0.12
52.781623,-3.1,-6.9,3.14,-0.04,-0.15,-0.48
52.891835,-1.61,-12.87,10.24,0.06,-0.04,0.72
53.062235,0,-10.75,1.26,0.65,0.65,-0.37
53.161175,4.04,-6.35,2.79,-0.03,-0.27,0.04
53.24373,-2.59,-3.49,2.24,0.65,-2.36,0.76
53.332199,3.37,-3.77,4.08,-0.41,-0.05,0.44
53.44442,1.69,-13.06,11.96,0.14,-0.82,0.26
53.54734,6.08,-11.96,-1.18,-1.46,1.16,-0.7
53.656787,-0.94,-15.1,2.04,-0.91,2.28,0.43
53.799428,2.43,-4.04,0.82,-0.78,0.66,-0.44
53.884279,-1.37,-4.24,3.77,-0.01,0.45,-0.44
53.959819,-1.33,-9.1,8.98,-0.37,-0.27,-0.18
54.05088,1.53,-12.79,9.49,0.75,0.25,0.35
54.179873,6.39,-14.24,0.16,-0.04,-0.46,-1.08
54.250812,-1.33,-3.84,5.1,0.64,-1.16,0.22
54.355334,-0.78,-4.55,-0.16,0.46,-1.84,0.68
54.449287,1.92,-6.12,8.2,-0.98,0.73,0.65
54.557233,1.53,-11.73,13.85,0.55,-2.7,0.26
54.659605,4.98,-8.98,3.84,-0.18,1.48,-0.05
54.757713,-0.47,-6.86,2.59,0.19,1.04,0.23
54.85865,0.94,-3.1,2.43,-0.3,0.73,-0.36
54.976623,-3.49,-6.67,2.43,0.08,0.07,-0.47
55.057922,-0.27,-10.83,8.9,-0.31,-0.21,0.02
55.152226,-0.75,-9.89,3.8,1.29,0.98,-0.11
55.246714,7.77,-9.61,3.49,-0.39,-0.34,-0.54
55.375732,-2.71,-3.77,3.1,0.93,-2.15,0.72
55.464122,2.12,-3.96,1.45,-0.08,-0.88,0.39
55.556798,-1.61,-8.94,10,-0.11,0.23,0.52
55.655209,6.94,-12.98,1.88,0.8,-1.1,-0.51
55.748713,2.12,-14.04,1.33,-0.37,2.51,0.32
55.858026,0.82,-5.69,1.77,-0.25,0.24,0.15
55.956008,-1.06,-4.2,4.43,0.07,0.89,-0.42
56.050715,-3.73,-6.63,4.9,-0.26,-0.49,-0.26
56.159054,0.51,-12.47,10.75,-0.09,-0.05,0.37
56.272276,-0.75,-10.2,-0.39,0.66,0.54,-0.32
56.369141,4.55,-6.28,4.59,-0.49,0.33,-0.63
56.479798,-2.16,-4.75,0.35,0.58,-2.24,0.69
56.572842,3.77,-3.41,2.55,-0.23,-0.31,0.42
56.671901,2.63,-10.79,10.83,0.29,-0.04,0.34
56.787182,5.26,-12.98,-0.43,-0.8,0.19,-0.38
56.879798,0.43,-15.18,2.12,-0.61,2.49,0.4
56.975874,2.08,-4.79,1.41,-0.5,0.81,-0.07
57.08477,-1.77,-4.47,4.47,0.04,0.4,-0.28
57.183084,-3.53,-6.24,6.2,-0.38,-0.38,-0.16
57.285171,3.02,-13.34,12.71,-0.01,-0.04,0.45
57.385339,3.02,-14.44,-0.16,-0.09,-0.18,-1.17
57.508199,2.86,-5.1,3.37,-0.18,0.03,-0.1
57.589821,-1.53,-3.96,0.78,0.66,-1.9,0.59
57.669582,3.33,-4.08,4.51,-0.57,0.57,0.29
57.766863,1.8,-13.1,10.9,0.03,-1,0.17
57.874905,4.94,-7.18,0.12,-0.77,0.55,-0.37
57.985281,1.22,-9.92,2.67,0.01,1.39,0.32
58.08621,1.8,-4.98,2.79,-0.36,0.78,-0.24
58.187269,-2.63,-5.65,2.51,0.04,0.28,-0.45
58.305093,-0.51,-8.12,7.61,-0.33,-0.24,-0.16
58.402898,0.82,-11.92,10.04,0.21,-0.08,0.26
58.51876,4.55,-14.12,1.53,-0.09,-0.17,-1.04
58.606954,0.16,-3.88,4.47,0.66,-1.05,0.36
58.707994,-0.63,-4.71,0.51,0.22,-1.73,0.54
58.806979,2.55,-5.1,6.71,-0.41,0.82,0.52
58.924575,0.78,-13.45,13.69,0.38,-1.9,-0.01
59.022842,3.92,-8.59,1.49,0.3,1.73,-0.03
59.138807,-0.27,-7.69,2.59,-0.14,0.36,0.34
59.267028,0.51,-3.92,3.49,0.03,1.25,-0.35
59.364807,-2.63,-5.96,2.79,-0.06,-0.22,-0.34
59.453643,0,-10.59,8.43,-0.09,-0.1,0.03
59.553046,0.12,-10.2,2.9,0.74,0.57,-0.29
59.664773,5.84,-10.9,2.39,-0.34,0.02,-0.27
59.739921,-1.92,-4.67,3.88,0.46,-2.02,0.74
59.834993,1.02,-4.75,2.04,0.25,-0.8,0.45
59.949353,-0.63,-7.02,8.12,-0.42,0.56,0.48
60.044334,-0.47,-9.18,8.94,0.67,-1.92,0.1
60.161414,3.96,-7.92,4.39,0.43,1.01,0.1
60.259161,0.43,-6.86,1.77,0.03,0.25,0.29
60.35514,0.55,-2.98,4.51,0.16,0.59,-0.02
60.463201,-2.59,-6.43,2.67,-0.06,-0.38,-0.22
60.562726,-2.39,-12.75,7.88,0.29,-0.07,0.03
60.660684,-0.35,-10.9,3.3,0.56,0.62,-0.2
60.77871,6.83,-9.85,3.45,-0.5,-0.37,-0.4
60.891366,-1.96,-4.24,3.1,0.73,-2.16,0.64
60.986699,2.98,-3.92,2.55,0.08,-0.48,0.29
61.082359,-1.88,-7.3,9.18,-0.21,0.39,0.57
61.182368,4.94,-11.18,9.06,0.75,-1.99,-0.1
61.301045,2.51,-10.51,1.61,0.35,1.63,0.25
61.397384,1.06,-6.94,3.33,-0.09,0.09,0.32
61.502713,0.24,-4.63,3.88,0.19,0.81,-0.28
61.61652,-2.08,-5.81,3.77,-0.24,-0.24,-0.29
61.717078,1.1,-10.36,6.55,0.48,0.31,0.03
61.815621,2.04,-10.63,3.8,0.42,0.71,-0.24
61.945086,5.77,-8.08,4.43,-1.05,0.23,-0.62
62.010507,0.86,-7.14,2.35,0.22,-1.11,0.42
62.110684,2.28,-7.3,3.06,0.01,-0.08,0.21
62.222231,1.8,-8.12,3.73,0.03,-0.27,0.21
62.321886,2.79,-8.55,3.57,-0.06,0.06,0.11
62.408376,1.77,-8.24,2.82,-0.1,-0.1,0.06
62.515379,1.69,-8.24,3.53,-0.15,-0.07,0.02
62.639969,1.26,-8.67,3.77,-0.1,-0.01,0.02
