"NAME:","run_126_2_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:49"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","75"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"441.36","-2.75","-7.69","-18.75","-2.10","6.95","-1.16"
"441.46","-1.37","-1.96","0.27","-1.09","1.21","0.63"
"441.57","-3.96","2.75","-4.04","0.77","2.55","0.52"
"441.67","13.85","-20.01","-20.01","-4.79","-9.70","-2.43"
"441.77","-4.75","-1.57","-20.01","5.94","-3.40","-0.30"
"441.87","-2.20","0.98","-14.63","4.77","1.34","1.09"
"441.97","3.84","-2.90","0.27","-2.49","3.42","-1.39"
"442.08","-3.84","-20.01","-20.01","-9.65","-0.63","1.84"
"442.18","10.36","-5.10","-19.93","-1.71","0.20","-1.34"
"442.28","-4.24","-5.14","0.12","-1.16","1.21","0.83"
"442.38","-7.85","2.16","-4.08","0.78","2.59","0.51"
"442.48","-1.65","-8.98","-4.04","1.59","5.66","2.69"
"442.58","-5.69","-0.24","-19.10","2.31","-9.26","-2.57"
"442.69","4.00","-6.16","-0.08","2.17","-2.02","4.52"
"442.79","-2.71","2.47","-7.18","2.39","5.88","0.93"
"442.89","20.01","-20.01","-14.08","-6.55","-7.44","-6.06"
"442.99","1.65","0.47","-8.32","0.36","2.69","-0.06"
"443.10","-3.96","-0.47","1.06","2.05","1.81","-0.13"
"443.20","-3.18","-20.01","-20.01","-9.95","-6.80","3.91"
"443.30","-4.04","-4.98","-14.55","5.92","2.65","6.22"
"443.40","0.90","-4.59","-20.01","1.65","2.86","1.73"
"443.50","3.88","-13.14","5.53","-1.98","2.01","2.07"
"443.61","-9.89","-12.83","-20.01","0.70","8.35","3.85"
"443.71","12.20","-9.57","-15.02","-2.64","-1.74","0.19"
"443.81","-2.35","-4.04","2.51","-1.48","2.10","0.47"
"443.91","-7.14","2.71","-3.84","1.49","2.92","-0.07"
"444.01","15.46","-16.12","-12.04","0.54","-1.50","0.98"
"444.11","20.01","4.47","-20.01","3.51","-6.27","-0.55"
"444.22","8.98","0.16","-10.24","1.18","0.59","1.44"
"444.32","5.65","-6.67","-1.73","-3.45","0.26","-3.34"
