"NAME:","run_126_4_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:56"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","125"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"212.99","-8.28","15.18","-5.18","6.45","0.81","0.50"
"213.09","20.01","-6.16","-17.97","-5.65","-7.89","1.85"
"213.19","-4.47","-10.79","-17.38","1.99","-2.74","4.99"
"213.29","9.73","-1.29","-11.73","0.31","0.83","-4.46"
"213.39","-0.71","8.47","6.20","3.48","1.15","0.09"
"213.50","-0.63","-20.01","-20.01","-12.17","4.16","13.39"
"213.60","5.06","-6.67","-6.71","3.75","-0.27","0.17"
"213.70","-5.30","-3.73","-1.37","7.36","4.92","8.69"
"213.80","-20.01","-20.01","-20.01","-18.92","-4.10","-14.42"
"213.90","-5.22","9.81","-14.28","4.07","1.01","-8.07"
"214.01","4.24","-19.97","-18.51","1.91","-0.30","1.60"
"214.11","-2.20","13.22","1.10","0.10","1.72","-5.55"
"214.21","-2.71","-3.53","-19.93","-2.44","1.84","3.18"
"214.31","0.16","-20.01","-10.90","0.65","0.20","13.01"
"214.41","-1.65","1.53","-8.75","4.23","0.65","-0.55"
"214.52","-8.24","9.18","7.57","5.23","1.31","2.98"
